timestamp,device,vehicleCount,energy
2025-08-02 16:47:59,trafficSensor02,44,0.094
2025-08-02 16:47:59,trafficSensor01,63,0.113
2025-08-02 16:47:59,trafficSensor04,1,0.051
2025-08-02 16:47:59,trafficSensor03,16,0.066
2025-08-02 16:48:04,trafficSensor01,49,0.099
2025-08-02 16:48:04,trafficSensor02,71,0.121
2025-08-02 16:48:04,trafficSensor04,32,0.082
2025-08-02 16:48:04,trafficSensor03,43,0.093
2025-08-02 16:48:09,trafficSensor02,25,0.075
2025-08-02 16:48:09,trafficSensor01,81,0.131
2025-08-02 16:48:09,trafficSensor03,19,0.069
2025-08-02 16:48:09,trafficSensor04,20,0.07
2025-08-02 16:48:14,trafficSensor02,8,0.058
2025-08-02 16:48:14,trafficSensor01,71,0.121
2025-08-02 16:48:15,trafficSensor03,56,0.106
2025-08-02 16:48:15,trafficSensor04,28,0.078
2025-08-02 16:48:20,trafficSensor02,29,0.079
2025-08-02 16:48:20,trafficSensor01,27,0.077
2025-08-02 16:48:20,trafficSensor03,36,0.086
2025-08-02 16:48:20,trafficSensor04,15,0.065
2025-08-02 16:48:25,trafficSensor01,97,0.147
2025-08-02 16:48:25,trafficSensor02,98,0.148
2025-08-02 16:48:25,trafficSensor03,13,0.063
2025-08-02 16:48:25,trafficSensor04,65,0.115
2025-08-02 16:48:30,trafficSensor02,89,0.139
2025-08-02 16:48:30,trafficSensor01,61,0.111
2025-08-02 16:48:30,trafficSensor03,78,0.128
2025-08-02 16:48:30,trafficSensor04,100,0.15
2025-08-02 16:48:35,trafficSensor01,32,0.082
2025-08-02 16:48:35,trafficSensor02,74,0.124
2025-08-02 16:48:35,trafficSensor03,83,0.133
2025-08-02 16:48:35,trafficSensor04,37,0.087
2025-08-02 16:48:40,trafficSensor02,4,0.054
2025-08-02 16:48:40,trafficSensor01,25,0.075
2025-08-02 16:48:40,trafficSensor03,34,0.084
2025-08-02 16:48:40,trafficSensor04,90,0.14
2025-08-02 16:48:45,trafficSensor01,76,0.126
2025-08-02 16:48:45,trafficSensor02,68,0.118
2025-08-02 16:48:46,trafficSensor03,82,0.132
2025-08-02 16:48:46,trafficSensor04,23,0.073
2025-08-02 16:48:51,trafficSensor01,15,0.065
2025-08-02 16:48:51,trafficSensor02,22,0.072
2025-08-02 16:48:51,trafficSensor03,76,0.126
2025-08-02 16:48:51,trafficSensor04,76,0.126
2025-08-02 16:48:56,trafficSensor02,100,0.15
2025-08-02 16:48:56,trafficSensor01,87,0.137
2025-08-02 16:48:56,trafficSensor03,16,0.066
2025-08-02 16:48:56,trafficSensor04,45,0.095
2025-08-02 16:49:01,trafficSensor02,19,0.069
2025-08-02 16:49:01,trafficSensor01,24,0.074
2025-08-02 16:49:01,trafficSensor03,43,0.093
2025-08-02 16:49:01,trafficSensor04,74,0.124
2025-08-02 16:49:06,trafficSensor01,90,0.14
2025-08-02 16:49:06,trafficSensor02,73,0.123
2025-08-02 16:49:06,trafficSensor03,66,0.116
2025-08-02 16:49:06,trafficSensor04,32,0.082
2025-08-02 16:49:11,trafficSensor02,55,0.105
2025-08-02 16:49:11,trafficSensor01,63,0.113
2025-08-02 16:49:11,trafficSensor03,97,0.147
2025-08-02 16:49:11,trafficSensor04,27,0.077
2025-08-02 16:49:16,trafficSensor01,59,0.109
2025-08-02 16:49:16,trafficSensor02,46,0.096
2025-08-02 16:49:16,trafficSensor03,5,0.055
2025-08-02 16:49:16,trafficSensor04,99,0.149
2025-08-02 16:49:22,trafficSensor02,56,0.106
2025-08-02 16:49:22,trafficSensor01,98,0.148
2025-08-02 16:49:22,trafficSensor03,48,0.098
2025-08-02 16:49:22,trafficSensor04,74,0.124
2025-08-02 16:49:27,trafficSensor01,95,0.145
2025-08-02 16:49:27,trafficSensor02,42,0.092
2025-08-02 16:49:27,trafficSensor03,88,0.138
2025-08-02 16:49:27,trafficSensor04,16,0.066
2025-08-02 16:49:32,trafficSensor02,65,0.115
2025-08-02 16:49:32,trafficSensor01,3,0.053
2025-08-02 16:49:32,trafficSensor03,75,0.125
2025-08-02 16:49:32,trafficSensor04,10,0.06
2025-08-02 16:49:37,trafficSensor02,11,0.061
2025-08-02 16:49:37,trafficSensor01,90,0.14
2025-08-02 16:49:37,trafficSensor03,42,0.092
2025-08-02 16:49:37,trafficSensor04,17,0.067
2025-08-02 16:49:42,trafficSensor01,59,0.109
2025-08-02 16:49:42,trafficSensor02,43,0.093
2025-08-02 16:49:42,trafficSensor03,7,0.057
2025-08-02 16:49:42,trafficSensor04,94,0.144
2025-08-02 16:49:47,trafficSensor02,10,0.06
2025-08-02 16:49:47,trafficSensor01,29,0.079
2025-08-02 16:49:47,trafficSensor03,53,0.103
2025-08-02 16:49:47,trafficSensor04,56,0.106
2025-08-02 16:49:53,trafficSensor01,33,0.083
2025-08-02 16:49:53,trafficSensor02,15,0.065
2025-08-02 16:49:53,trafficSensor03,30,0.08
2025-08-02 16:49:53,trafficSensor04,60,0.11
2025-08-02 16:49:58,trafficSensor02,52,0.102
2025-08-02 16:49:58,trafficSensor01,98,0.148
2025-08-02 16:49:58,trafficSensor03,84,0.134
2025-08-02 16:49:58,trafficSensor04,54,0.104
2025-08-02 16:50:03,trafficSensor01,26,0.076
2025-08-02 16:50:03,trafficSensor02,17,0.067
2025-08-02 16:50:03,trafficSensor03,39,0.089
2025-08-02 16:50:03,trafficSensor04,26,0.076
2025-08-02 16:50:08,trafficSensor02,14,0.064
2025-08-02 16:50:08,trafficSensor01,80,0.13
2025-08-02 16:50:08,trafficSensor03,17,0.067
2025-08-02 16:50:08,trafficSensor04,86,0.136
2025-08-02 16:50:13,trafficSensor02,15,0.065
2025-08-02 16:50:13,trafficSensor01,91,0.141
2025-08-02 16:50:13,trafficSensor03,76,0.126
2025-08-02 16:50:13,trafficSensor04,85,0.135
2025-08-02 16:50:18,trafficSensor03,34,0.084
2025-08-02 16:50:18,trafficSensor01,11,0.061
2025-08-02 16:50:18,trafficSensor02,30,0.08
2025-08-02 16:50:18,trafficSensor04,42,0.092
2025-08-02 16:50:24,trafficSensor03,87,0.137
2025-08-02 16:50:24,trafficSensor01,75,0.125
2025-08-02 16:50:24,trafficSensor02,60,0.11
2025-08-02 16:50:24,trafficSensor04,49,0.099
2025-08-02 16:50:29,trafficSensor01,13,0.063
2025-08-02 16:50:29,trafficSensor03,30,0.08
2025-08-02 16:50:29,trafficSensor02,45,0.095
2025-08-02 16:50:29,trafficSensor04,6,0.056
2025-08-02 16:50:34,trafficSensor03,35,0.085
2025-08-02 16:50:34,trafficSensor01,4,0.054
2025-08-02 16:50:34,trafficSensor02,9,0.059
2025-08-02 16:50:34,trafficSensor04,32,0.082
2025-08-02 16:50:39,trafficSensor01,23,0.073
2025-08-02 16:50:39,trafficSensor03,69,0.119
2025-08-02 16:50:39,trafficSensor02,80,0.13
2025-08-02 16:50:39,trafficSensor04,1,0.051
2025-08-02 16:50:44,trafficSensor03,96,0.146
2025-08-02 16:50:44,trafficSensor01,15,0.065
2025-08-02 16:50:44,trafficSensor02,63,0.113
2025-08-02 16:50:44,trafficSensor04,23,0.073
2025-08-02 16:50:49,trafficSensor01,9,0.059
2025-08-02 16:50:49,trafficSensor03,98,0.148
2025-08-02 16:50:49,trafficSensor02,52,0.102
2025-08-02 16:50:49,trafficSensor04,74,0.124
2025-08-02 16:50:55,trafficSensor01,60,0.11
2025-08-02 16:50:55,trafficSensor02,23,0.073
2025-08-02 16:50:55,trafficSensor03,42,0.092
2025-08-02 16:50:55,trafficSensor04,20,0.07
2025-08-02 16:51:00,trafficSensor02,91,0.141
2025-08-02 16:51:00,trafficSensor01,32,0.082
2025-08-02 16:51:00,trafficSensor03,66,0.116
2025-08-02 16:51:00,trafficSensor04,37,0.087
2025-08-02 16:51:05,trafficSensor02,0,0.05
2025-08-02 16:51:05,trafficSensor01,12,0.062
2025-08-02 16:51:05,trafficSensor03,39,0.089
2025-08-02 16:51:05,trafficSensor04,53,0.103
2025-08-02 16:51:10,trafficSensor01,78,0.128
2025-08-02 16:51:10,trafficSensor02,71,0.121
2025-08-02 16:51:10,trafficSensor03,80,0.13
2025-08-02 16:51:10,trafficSensor04,64,0.114
2025-08-02 16:51:15,trafficSensor02,22,0.072
2025-08-02 16:51:15,trafficSensor01,7,0.057
2025-08-02 16:51:15,trafficSensor03,34,0.084
2025-08-02 16:51:15,trafficSensor04,59,0.109
2025-08-02 16:51:20,trafficSensor01,8,0.058
2025-08-02 16:51:20,trafficSensor02,94,0.144
2025-08-02 16:51:20,trafficSensor03,83,0.133
2025-08-02 16:51:20,trafficSensor04,98,0.148
2025-08-02 16:51:26,trafficSensor01,1,0.051
2025-08-02 16:51:26,trafficSensor03,86,0.136
2025-08-02 16:51:25,trafficSensor02,77,0.127
2025-08-02 16:51:26,trafficSensor04,61,0.111
2025-08-02 16:51:31,trafficSensor03,43,0.093
2025-08-02 16:51:31,trafficSensor01,78,0.128
2025-08-02 16:51:31,trafficSensor02,19,0.069
2025-08-02 16:51:31,trafficSensor04,71,0.121
2025-08-02 16:51:36,trafficSensor01,8,0.058
2025-08-02 16:51:36,trafficSensor03,25,0.075
2025-08-02 16:51:36,trafficSensor02,93,0.143
2025-08-02 16:51:36,trafficSensor04,71,0.121
2025-08-02 16:51:41,trafficSensor03,4,0.054
2025-08-02 16:51:41,trafficSensor01,90,0.14
2025-08-02 16:51:41,trafficSensor02,57,0.107
2025-08-02 16:51:41,trafficSensor04,89,0.139
2025-08-02 16:51:46,trafficSensor01,94,0.144
2025-08-02 16:51:46,trafficSensor03,3,0.053
2025-08-02 16:51:46,trafficSensor02,59,0.109
2025-08-02 16:51:46,trafficSensor04,0,0.05
2025-08-02 16:51:51,trafficSensor03,88,0.138
2025-08-02 16:51:51,trafficSensor01,98,0.148
2025-08-02 16:51:51,trafficSensor02,94,0.144
2025-08-02 16:51:51,trafficSensor04,71,0.121
2025-08-02 16:51:57,trafficSensor01,17,0.067
2025-08-02 16:51:57,trafficSensor03,76,0.126
2025-08-02 16:51:57,trafficSensor04,38,0.088
2025-08-02 16:51:57,trafficSensor02,76,0.126
2025-08-02 16:52:02,trafficSensor03,49,0.099
2025-08-02 16:52:02,trafficSensor01,20,0.07
2025-08-02 16:52:02,trafficSensor04,12,0.062
2025-08-02 16:52:02,trafficSensor02,26,0.076
2025-08-02 16:52:07,trafficSensor03,52,0.102
2025-08-02 16:52:07,trafficSensor01,43,0.093
2025-08-02 16:52:07,trafficSensor04,66,0.116
2025-08-02 16:52:07,trafficSensor02,33,0.083
2025-08-02 16:52:12,trafficSensor01,92,0.142
2025-08-02 16:52:12,trafficSensor03,86,0.136
2025-08-02 16:52:12,trafficSensor04,47,0.097
2025-08-02 16:52:12,trafficSensor02,36,0.086
2025-08-02 16:52:17,trafficSensor03,97,0.147
2025-08-02 16:52:17,trafficSensor01,96,0.146
2025-08-02 16:52:17,trafficSensor04,70,0.12
2025-08-02 16:52:17,trafficSensor02,86,0.136
2025-08-02 16:52:22,trafficSensor03,29,0.079
2025-08-02 16:52:22,trafficSensor01,82,0.132
2025-08-02 16:52:22,trafficSensor04,90,0.14
2025-08-02 16:52:22,trafficSensor02,83,0.133
2025-08-02 16:52:27,trafficSensor03,20,0.07
2025-08-02 16:52:27,trafficSensor01,59,0.109
2025-08-02 16:52:28,trafficSensor04,20,0.07
2025-08-02 16:52:28,trafficSensor02,2,0.052
2025-08-02 16:52:33,trafficSensor01,74,0.124
2025-08-02 16:52:33,trafficSensor03,35,0.085
2025-08-02 16:52:33,trafficSensor04,78,0.128
2025-08-02 16:52:33,trafficSensor02,51,0.101
2025-08-02 16:52:38,trafficSensor03,6,0.056
2025-08-02 16:52:38,trafficSensor01,71,0.121
2025-08-02 16:52:38,trafficSensor04,74,0.124
2025-08-02 16:52:38,trafficSensor02,4,0.054
2025-08-02 16:52:43,trafficSensor01,35,0.085
2025-08-02 16:52:43,trafficSensor03,81,0.131
2025-08-02 16:52:43,trafficSensor04,44,0.094
2025-08-02 16:52:43,trafficSensor02,88,0.138
2025-08-02 16:52:48,trafficSensor03,78,0.128
2025-08-02 16:52:48,trafficSensor01,82,0.132
2025-08-02 16:52:48,trafficSensor04,95,0.145
2025-08-02 16:52:48,trafficSensor02,34,0.084
2025-08-02 16:52:53,trafficSensor04,17,0.067
2025-08-02 16:52:53,trafficSensor01,6,0.056
2025-08-02 16:52:53,trafficSensor03,93,0.143
2025-08-02 16:52:53,trafficSensor02,97,0.147
